Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Project CARS,PlayStation 4,2015.0,Driving,Bandai Namco Games  ,0.29,0.76,0.04,0.19,1.28,83.0,37.0,6.6,441.0,Slightly Mad Studios,E
Project CARS,Xbox One,2015.0,Driving,Bandai Namco Games  ,0.21,0.16,0.0,0.04,0.41,81.0,16.0,5.7,157.0,Slightly Mad Studios,E
Trials Fusion,Xbox One,2015.0,Driving,Ubisoft  ,0.12,0.1,0.0,0.02,0.25,80.0,28.0,7.1,173.0,RedLynx,E10+
The Crew,PlayStation 4,2014.0,GT / Street,Ubisoft  ,0.44,1.04,0.03,0.27,1.79,61.0,60.0,5.3,648.0,"Ubisoft Reflections, Ivory Tower",T
The Crew,Xbox One,2014.0,GT / Street,Ubisoft  ,0.32,0.34,0.0,0.06,0.71,64.0,18.0,5.7,195.0,"Ubisoft Reflections, Ivory Tower",T
The Crew,PC,2014.0,GT / Street,Ubisoft  ,0.0,0.14,0.0,0.01,0.15,71.0,12.0,6.3,557.0,"Ubisoft Reflections, Ivory Tower",T
The Crew,Xbox 360,2014.0,Driving,Ubisoft  ,0.06,0.15,0.0,0.02,0.23,,,6.4,95.0,Ivory Tower,T
F1 2014,PlayStation 3,2014.0,Driving,Codemasters  ,0.07,0.27,0.02,0.06,0.42,62.0,19.0,3.9,33.0,Codemasters Birmingham,E
F1 2014,Xbox 360,2014.0,Driving,Codemasters  ,0.08,0.13,0.0,0.02,0.23,64.0,14.0,4.3,22.0,Codemasters Birmingham,E
Forza Horizon 2,Xbox 360,2014.0,Driving,Microsoft Studios  ,0.35,0.41,0.0,0.07,0.83,,,5.4,163.0,"Sumo Digital, Playground Games",E10+
Forza Horizon 2,Xbox One,2014.0,Driving,Microsoft Studios  ,0.56,0.79,0.01,0.11,1.46,86.0,85.0,8.3,1148.0,Playground Games,
MotoGP 14,Xbox 360,2014.0,Driving,Namco Bandai Games  ,0.05,0.03,0.0,0.01,0.09,,,,,Milestone S.r.l,E
MotoGP 14,PlayStation 3,2014.0,Driving,Namco Bandai Games  ,0.05,0.05,0.0,0.02,0.12,,,,,Milestone S.r.l,E
MotoGP 14,PlayStation 4,2014.0,Driving,Namco Bandai Games  ,0.05,0.11,0.0,0.03,0.2,73.0,28.0,6.3,28.0,Milestone S.r.l,E
MotoGP 14,PlayStation Vita,2014.0,Driving,Namco Bandai Games  ,0.0,0.01,0.0,0.0,0.01,,,8.0,5.0,Milestone S.r.l,E
Trials Fusion,PC,2014.0,Driving,Ubisoft  ,0.0,0.03,0.0,0.0,0.03,80.0,12.0,6.9,114.0,RedLynx,E10+
Hello Kitty Kruisers,Wii U,2014.0,Action,Bergsala Lightweight  ,0.01,0.0,0.0,0.0,0.01,,,5.0,9.0,Scarab Entertainment,E
NASCAR '14,PlayStation 3,2014.0,GT / Street,Deep Silver  ,0.09,0.0,0.0,0.02,0.11,67.0,7.0,4.7,23.0,Eutechnyx,E
NASCAR '14,Xbox 360,2014.0,GT / Street,Deep Silver  ,0.15,0.0,0.0,0.02,0.17,65.0,4.0,5.1,15.0,"Eutechnyx, Deep Silver",E
Forza Motorsport 5,Xbox One,2013.0,GT / Street,Microsoft Studios  ,1.28,0.9,0.01,0.21,2.4,79.0,76.0,6.0,1146.0,Turn 10,E
F1 2013,PlayStation 3,2013.0,Driving,Codemasters  ,0.01,0.47,0.03,0.08,0.58,77.0,22.0,6.4,48.0,Codemasters Birmingham,E
F1 2013,Xbox 360,2013.0,Driving,Codemasters  ,0.01,0.28,0.0,0.02,0.3,79.0,29.0,6.7,39.0,Codemasters,E
Turbo: Super Stunt Squad,Xbox 360,2013.0,Action,D3Publisher  ,0.0,0.01,0.0,0.0,0.01,,,4.5,10.0,Monkey Bar Games,E
Turbo: Super Stunt Squad,Wii,2013.0,Action,D3Publisher  ,0.0,0.02,0.0,0.0,0.02,,,,,Torus Games,E
Turbo: Super Stunt Squad,PlayStation 3,2013.0,Action,D3Publisher  ,0.0,0.01,0.0,0.0,0.02,38.0,5.0,1.6,5.0,Monkey Bar Games,E
Turbo: Super Stunt Squad,DS,2013.0,Action,D3Publisher  ,0.0,0.04,0.0,0.0,0.04,,,,,Torus Games,E
Turbo: Super Stunt Squad,3DS,2013.0,Action,D3Publisher  ,0.0,0.02,0.0,0.0,0.02,,,5.0,6.0,Torus Games,E
Ride to Hell: Retribution,PlayStation 3,2013.0,Driving,Deep Silver  ,0.02,0.02,0.0,0.01,0.04,13.0,4.0,1.1,243.0,"Eutechnyx, Deep Silver",M
Fast & Furious: Showdown,PlayStation 3,2013.0,Driving,Activision  ,0.0,0.02,0.0,0.0,0.02,21.0,4.0,1.4,50.0,"Activision, Firebrand Games",T
Fast & Furious: Showdown,Xbox 360,2013.0,Driving,Activision  ,0.0,0.04,0.0,0.0,0.04,22.0,9.0,1.3,132.0,"Activision, Firebrand Games",T
F1 Race Stars,Xbox 360,2012.0,Driving,Codemasters  ,0.07,0.18,0.0,0.02,0.27,64.0,33.0,5.7,26.0,Codemasters,E
F1 Race Stars,PC,2012.0,Formula One,Codemasters  ,0.0,0.02,0.0,0.0,0.02,62.0,8.0,5.5,60.0,Codemasters,E
F1 Race Stars,PlayStation 3,2012.0,Driving,Codemasters  ,0.07,0.2,0.0,0.05,0.32,61.0,27.0,5.8,43.0,Codemasters,E
LittleBigPlanet Karting,PlayStation 3,2012.0,Driving,Sony Computer Entertainment  ,0.42,0.31,0.01,0.14,0.88,73.0,69.0,7.1,187.0,"Media Molecule, United Front Games",E
NASCAR The Game: Inside Line,PlayStation 3,2012.0,Driving,Activision  ,0.07,0.0,0.0,0.02,0.09,76.0,4.0,4.8,17.0,Eutechnyx,E
NASCAR The Game: Inside Line,Xbox 360,2012.0,Driving,Activision  ,0.09,0.0,0.0,0.01,0.11,72.0,7.0,4.0,22.0,Eutechnyx,E
Forza Horizon,Xbox 360,2012.0,Driving,Microsoft Studios  ,0.82,0.94,0.04,0.16,1.94,85.0,83.0,8.5,575.0,"Playground, Playground Games",T
F1 2012,Xbox 360,2012.0,Driving,Codemasters  ,0.1,0.34,0.0,0.05,0.49,84.0,42.0,6.9,61.0,Codemasters,E
F1 2012,PlayStation 3,2012.0,Driving,Codemasters  ,0.12,0.65,0.05,0.18,1.01,81.0,23.0,7.5,57.0,Codemasters,E
DiRT Showdown,PlayStation 3,2012.0,Driving,Codemasters  ,0.02,0.12,0.0,0.03,0.18,75.0,27.0,6.6,47.0,Codemasters,E10+
DiRT Showdown,Xbox 360,2012.0,Rally / Offroad,Codemasters  ,0.08,0.13,0.0,0.02,0.23,75.0,53.0,6.5,61.0,Codemasters,E10+
Ridge Racer Unbounded,PlayStation 3,2012.0,Driving,Namco Bandai Games  ,0.05,0.09,0.0,0.03,0.17,72.0,20.0,6.1,31.0,Bugbear,T
Ridge Racer Unbounded,Xbox 360,2012.0,Driving,Namco Bandai Games  ,0.05,0.05,0.0,0.01,0.11,71.0,59.0,7.6,57.0,Bugbear,T
MotorStorm RC,PlayStation Vita,2012.0,Driving,Sony Computer Entertainment  ,0.0,0.05,0.0,0.01,0.07,78.0,39.0,6.8,130.0,Evolution Studios,E
Wipeout 2048,PlayStation Vita,2012.0,Driving,Sony Computer Entertainment  ,0.13,0.19,0.0,0.06,0.38,79.0,63.0,8.2,210.0,Studio Liverpool,E10+
Twisted Metal,PlayStation 3,2012.0,Simulation,Sony Computer Entertainment  ,0.32,0.0,0.0,0.03,0.34,76.0,69.0,7.9,301.0,Eat Sleep Play,M
Aladdin Magic Racer,Wii,2011.0,Action,Big Ben Interactive  ,0.01,0.0,0.0,0.0,0.01,,,,,"Hydravision, Bigben Interactive, Red Wagon Games",E
Asphalt: Injection,PlayStation Vita,2012.0,Driving,Ubisoft  ,0.14,0.07,0.0,0.05,0.26,49.0,33.0,5.0,31.0,Ubisoft,E10+
F1 2011,PlayStation Vita,2012.0,Driving,Codemasters  ,0.03,0.08,0.01,0.02,0.14,66.0,27.0,6.6,29.0,Codemasters,E
Ridge Racer,PlayStation Vita,2012.0,Driving,Namco Bandai Games  ,0.03,0.08,0.05,0.02,0.18,44.0,39.0,3.9,60.0,"Namco Bandai Games, Cellius",E10+
Off-Road Drive,PC,2011.0,Driving,1C Company  ,0.0,0.04,0.0,0.0,0.04,60.0,10.0,5.9,19.0,Avalon Style,
F1 2011,3DS,2011.0,Driving,Codemasters  ,0.07,0.09,0.0,0.01,0.17,59.0,15.0,6.8,16.0,Codemasters,E
Jimmie Johnson's Anything With an Engine,Wii,2011.0,Driving,Konami  ,0.08,0.0,0.0,0.01,0.08,,,,,Isopod Labs,E10+
DreamWorks Super Star Kartz,PlayStation 3,2011.0,Driving,Activision  ,0.06,0.03,0.0,0.02,0.12,,,6.8,5.0,Activision,E
DreamWorks Super Star Kartz,Wii,2011.0,Driving,Activision  ,0.08,0.04,0.0,0.01,0.13,,,7.3,4.0,Activision,E
DreamWorks Super Star Kartz,DS,2011.0,Driving,Activision  ,0.08,0.03,0.0,0.01,0.13,,,,,Virtuos,E
DreamWorks Super Star Kartz,3DS,2011.0,Driving,Activision  ,0.08,0.03,0.0,0.01,0.12,,,,,Activision,E
DreamWorks Super Star Kartz,Xbox 360,2011.0,Driving,Activision  ,0.05,0.01,0.0,0.01,0.06,,,,,Activision,E
Need for Speed: The Run,Wii,2011.0,Driving,Electronic Arts  ,0.11,0.13,0.01,0.03,0.28,64.0,6.0,4.3,28.0,Firebrand Games,E10+
Need for Speed: The Run,3DS,2011.0,Driving,Electronic Arts  ,0.09,0.09,0.0,0.02,0.19,65.0,9.0,6.7,31.0,Firebrand Games,E10+
Need for Speed: The Run,Xbox 360,2011.0,Driving,Electronic Arts  ,0.63,0.57,0.0,0.16,1.37,68.0,65.0,6.3,185.0,"Black Box, EA Black Box",T
Need for Speed: The Run,PlayStation 3,2011.0,Driving,Electronic Arts  ,0.58,1.05,0.03,0.35,2.01,64.0,48.0,6.4,206.0,"Black Box, EA Black Box",T
Need for Speed: The Run,PC,2011.0,Driving,Electronic Arts  ,0.09,0.21,0.0,0.07,0.36,69.0,18.0,6.2,486.0,"Black Box, EA Black Box",T
Face Racers: Photo Finish,3DS,2011.0,Driving,Majesco  ,0.08,0.0,0.0,0.01,0.08,,,,,Renegade Kid,E
Jimmie Johnson's Anything With an Engine,Xbox 360,2011.0,Driving,Konami  ,0.08,0.0,0.0,0.01,0.09,65.0,5.0,7.9,9.0,Isopod Labs,E10+
Jimmie Johnson's Anything With an Engine,PlayStation 3,2011.0,Driving,Konami  ,0.07,0.0,0.0,0.01,0.08,67.0,5.0,6.8,4.0,Isopod Labs,E10+
Forza Motorsport 4,Xbox 360,2011.0,Driving,Microsoft Studios  ,2.08,1.98,0.06,0.49,4.6,91.0,83.0,8.3,688.0,Turn 10,E
Driver: San Francisco,PC,2011.0,Driving,Ubisoft  ,0.06,0.1,0.0,0.03,0.19,80.0,11.0,7.3,427.0,Ubisoft Reflections,T
F1 2011,PlayStation 3,2011.0,Driving,Codemasters  ,0.12,0.75,0.11,0.23,1.2,82.0,36.0,7.2,59.0,Codemasters,E
F1 2011,Xbox 360,2011.0,Driving,Codemasters  ,0.11,0.5,0.01,0.09,0.72,84.0,61.0,7.2,60.0,Codemasters,E
F1 2011,PC,2011.0,Driving,Codemasters  ,0.0,0.15,0.0,0.04,0.18,83.0,10.0,7.2,96.0,Codemasters,E
Driver: San Francisco,Xbox 360,2011.0,Driving,Ubisoft  ,0.25,0.37,0.0,0.07,0.7,80.0,63.0,7.7,146.0,Ubisoft Reflections,T
Driver: San Francisco,PlayStation 3,2011.0,Driving,Ubisoft  ,0.24,0.53,0.01,0.17,0.95,79.0,53.0,7.7,141.0,Ubisoft Reflections,T
Driver: San Francisco,Wii,2011.0,Driving,Ubisoft  ,0.06,0.09,0.0,0.02,0.17,64.0,7.0,6.6,15.0,Ubisoft Reflections,T
Driver: Renegade,3DS,2011.0,Driving,Ubisoft  ,0.05,0.04,0.0,0.01,0.09,48.0,13.0,5.2,27.0,Ubisoft,M
Maximum Racing: Sprint Cars,Wii,2011.0,Driving,Unknown  ,0.01,0.0,0.0,0.0,0.01,,,,,Brain in a Jar,E
Maximum Racing: Super Truck Racer,Wii,2011.0,Driving,Unknown  ,0.01,0.0,0.0,0.0,0.01,,,,,Brain in a Jar,E
DiRT 3,PC,2011.0,Driving,Codemasters  ,0.0,0.13,0.0,0.02,0.15,86.0,23.0,7.0,523.0,Codemasters,T
DiRT 3,Xbox 360,2011.0,Driving,Codemasters  ,0.23,0.4,0.01,0.07,0.71,87.0,81.0,7.1,177.0,Codemasters,T
DiRT 3,PlayStation 3,2011.0,Driving,Codemasters  ,0.27,0.58,0.01,0.2,1.06,87.0,52.0,7.2,130.0,Codemasters,T
NASCAR 2011: The Game,Wii,2011.0,Driving,Activision  ,0.21,0.0,0.0,0.01,0.22,42.0,5.0,3.8,10.0,Eutechnyx,E
MotorStorm: Apocalypse,PlayStation 3,2011.0,Driving,Sony Computer Entertainment  ,0.21,0.2,0.0,0.08,0.49,77.0,74.0,7.9,185.0,Evolution Studios,T
Maximum Racing: Crash Car Racer,Wii,2011.0,Driving,Unknown  ,0.01,0.01,0.0,0.0,0.02,,,,,Nordic Games Publishing,E
Maximum Racing: Rally Racer,Wii,2011.0,Driving,Unknown  ,0.01,0.0,0.0,0.0,0.01,,,,,"Maximum Family Games, Brain in a Jar",E
NASCAR 2011: The Game,Xbox 360,2011.0,Driving,Activision  ,0.29,0.0,0.0,0.02,0.31,62.0,24.0,4.1,14.0,Eutechnyx,E
NASCAR 2011: The Game,PlayStation 3,2011.0,Driving,Activision  ,0.25,0.0,0.0,0.02,0.27,62.0,16.0,4.6,16.0,Eutechnyx,E
Mayhem 3D,PlayStation 3,2011.0,Action,Evolved Games  ,0.05,0.0,0.0,0.01,0.06,53.0,5.0,,,"Left Field Productions, Zoo Games",E10+
Mayhem 3D,Xbox 360,2011.0,Action,Evolved Games  ,0.06,0.0,0.0,0.01,0.07,47.0,4.0,8.7,10.0,"Left Field Productions, Zoo Games",E10+
Maximum Racing: Drag & Stock Racer,Wii,2011.0,Driving,Unknown  ,0.03,0.0,0.0,0.0,0.03,,,,,Nordic Games Publishing,E
Hot Wheels: Track Attack,Wii,2010.0,Driving,THQ  ,0.14,0.04,0.0,0.01,0.19,,,7.5,4.0,Firebrand Games,E
Hot Wheels: Track Attack,DS,2010.0,Driving,THQ  ,0.17,0.08,0.0,0.02,0.27,,,,,Firebrand Games,E
Need for Speed: Hot Pursuit,Wii,2010.0,Driving,Electronic Arts  ,0.17,0.24,0.0,0.05,0.46,50.0,8.0,4.5,23.0,Exient Entertainment,E10+
Need for Speed: Hot Pursuit,PC,2010.0,Driving,Electronic Arts  ,0.12,0.2,0.0,0.05,0.37,86.0,14.0,6.9,793.0,Criterion Games,E10+
Need for Speed: Hot Pursuit,Xbox 360,2010.0,Driving,Electronic Arts  ,1.03,0.96,0.0,0.21,2.2,88.0,73.0,7.2,240.0,Criterion Games,E10+
Need for Speed: Hot Pursuit,PlayStation 3,2010.0,Driving,Electronic Arts  ,1.05,1.24,0.03,0.49,2.81,89.0,59.0,7.4,368.0,Criterion Games,E10+
FlatOut,Wii,2010.0,Driving,Zoo Games  ,0.01,0.0,0.0,0.0,0.01,,,6.8,15.0,Team6 Game Studios,T
Monster Jam: Path of Destruction,PlayStation 3,2010.0,Driving,Activision  ,0.21,0.02,0.0,0.02,0.25,,,6.3,4.0,Virtuos,E
Monster Jam: Path of Destruction,PSP,2010.0,Driving,Activision  ,0.09,0.0,0.0,0.02,0.11,,,,,Virtuos,E
Monster Jam: Path of Destruction,Wii,2010.0,Driving,Activision  ,0.49,0.02,0.0,0.04,0.55,,,,,Virtuos,E
Monster Jam: Path of Destruction,DS,2010.0,Driving,Activision  ,0.34,0.0,0.0,0.03,0.38,,,,,Virtuos,E
Monster Jam: Path of Destruction,Xbox 360,2010.0,Driving,Activision  ,0.11,0.0,0.0,0.01,0.12,,,5.6,5.0,Virtuos,E
Chevrolet Camaro: Wild Ride,DS,2010.0,Driving,Storm City Games  ,0.02,0.0,0.0,0.0,0.02,,,,,Visual Impact,E
Adrenalin Misfits,Xbox 360,2010.0,Action,Konami  ,0.12,0.02,0.0,0.01,0.14,50.0,32.0,,,Konami,E
Kinect Joy Ride,Xbox 360,2010.0,Driving,Microsoft Game Studios  ,0.92,0.39,0.0,0.12,1.43,52.0,46.0,5.1,22.0,BigPark,E
Sonic Free Riders,Xbox 360,2010.0,Sports,Sega  ,0.75,0.25,0.0,0.1,1.1,47.0,52.0,2.5,141.0,"Sega, Sonic Team",E
Chevrolet Camaro: Wild Ride,Wii,2010.0,Driving,Storm City Games  ,0.06,0.0,0.0,0.0,0.06,,,,,CokeM Interactive,E
Blood Drive,Xbox 360,2010.0,Simulation,Activision  ,0.09,0.01,0.0,0.01,0.12,40.0,21.0,6.1,14.0,Sidhe Interactive,M
Blood Drive,PlayStation 3,2010.0,Simulation,Activision  ,0.07,0.0,0.0,0.01,0.08,47.0,11.0,7.7,9.0,Sidhe Interactive,M
WRC: FIA World Rally Championship,PC,1970.0,Driving,Unknown  ,0.0,0.01,0.0,0.0,0.01,65.0,7.0,,,Black Bean Games,RP
Honda ATV Fever,DS,2010.0,Driving,Storm City Games  ,0.01,0.0,0.0,0.0,0.01,,,,,Beyond Reality,E
Honda ATV Fever,Wii,2010.0,Driving,Storm City Games  ,0.04,0.0,0.0,0.0,0.04,,,,,Beyond Reality,E
TrackMania: Build to Race,Wii,2011.0,Driving,City Interactive  ,0.09,0.11,0.0,0.02,0.23,74.0,17.0,7.6,7.0,Firebrand Games,E
F1 2010,PC,2010.0,Driving,Codemasters  ,0.0,0.05,0.0,0.01,0.05,84.0,15.0,7.1,126.0,Codemasters Birmingham,E
F1 2010,Xbox 360,2010.0,Driving,Codemasters  ,0.18,0.59,0.01,0.1,0.88,84.0,43.0,7.6,68.0,Codemasters Birmingham,E
F1 2010,PlayStation 3,2010.0,Driving,Codemasters  ,0.25,0.75,0.08,0.26,1.34,84.0,46.0,8.1,94.0,Codemasters Birmingham,E
Maximum Racing: GP Classic Racing,Wii,2011.0,Driving,Unknown  ,0.03,0.0,0.0,0.0,0.03,,,,,Nordic Games Publishing,E
Galaxy Racers,DS,2010.0,Driving,Ubisoft  ,0.04,0.0,0.0,0.0,0.05,,,,,KUNST-STOFF,E
Harley-Davidson: Road Trip,Wii,2010.0,Driving,Destineer  ,0.04,0.0,0.0,0.0,0.04,,,,,"Destineer, N-Fusion Interactive Entertainment Corp.",E
SBK X: Superbike World Championship,PlayStation 3,2010.0,Driving,Deep Silver  ,0.05,0.13,0.0,0.04,0.21,73.0,4.0,7.5,4.0,Milestone S.r.l,E10+
SBK X: Superbike World Championship,Xbox 360,2010.0,Driving,Deep Silver  ,0.1,0.07,0.0,0.02,0.19,74.0,13.0,8.3,8.0,Milestone S.r.l,E10+
Blur,PlayStation 3,2010.0,Driving,Activision  ,0.22,0.37,0.02,0.12,0.72,81.0,58.0,8.1,110.0,Bizarre Creations,E10+
Blur,PC,2010.0,Driving,Activision  ,0.01,0.04,0.0,0.01,0.06,81.0,24.0,7.4,245.0,Bizarre Creations,E10+
Blur,Xbox 360,2010.0,Driving,Activision  ,0.25,0.27,0.0,0.06,0.59,82.0,78.0,8.2,195.0,Bizarre Creations,E10+
ModNation Racers,PlayStation 3,2010.0,Driving,Sony Computer Entertainment  ,0.5,0.4,0.06,0.16,1.13,82.0,85.0,8.4,233.0,United Front Games,E
ModNation Racers,PSP,2010.0,Driving,Sony Computer Entertainment  ,0.11,0.27,0.02,0.14,0.54,73.0,22.0,7.5,28.0,SCEA San Diego Studios,E
Speed,Wii,2010.0,Driving,Zoo Games  ,0.04,0.02,0.0,0.0,0.06,,,,,Zoo Games,E
ATV Quad Kings,DS,2010.0,Driving,Storm City Games  ,0.1,0.0,0.0,0.01,0.11,47.0,4.0,,,Beyond Reality,E
Superstars V8 Next Challenge,Xbox 360,2011.0,Driving,Deep Silver  ,0.0,0.01,0.0,0.0,0.01,,,,,Milestone S.r.l,E
World of Outlaws: Sprint Cars,Xbox 360,2010.0,Driving,THQ  ,0.17,0.0,0.0,0.01,0.18,57.0,4.0,8.1,10.0,Big Ant Studios,E
F1 2009,Wii,2009.0,Driving,Codemasters  ,0.15,0.62,0.0,0.11,0.88,69.0,29.0,7.2,30.0,Sumo Digital,E
F1 2009,PSP,2009.0,Driving,Codemasters  ,0.08,0.29,0.0,0.16,0.53,68.0,23.0,6.9,16.0,Sumo Digital,E
Hot Wheels: Battle Force 5,DS,2009.0,Simulation,Activision  ,0.12,0.02,0.0,0.01,0.15,,,,,Virtuos,E10+
Hot Wheels: Battle Force 5,Wii,2009.0,Simulation,Activision  ,0.17,0.0,0.0,0.01,0.19,,,,,Sidhe Interactive,E10+
Need for Speed: Nitro,DS,2009.0,Driving,Electronic Arts  ,0.21,0.13,0.0,0.04,0.38,70.0,7.0,6.4,13.0,Firebrand Games,E10+
Need for Speed: Nitro,Wii,2009.0,Driving,Electronic Arts  ,0.45,0.3,0.0,0.08,0.83,69.0,41.0,7.5,52.0,EA Montreal,E10+
Forza Motorsport 3,Xbox 360,2009.0,Driving,Microsoft Game Studios  ,2.99,1.9,0.1,0.51,5.5,92.0,90.0,8.1,563.0,Turn 10,E
Monster 4x4: Stunt Racer,Wii,2009.0,Driving,Ubisoft  ,0.16,0.0,0.0,0.01,0.18,,,5.2,10.0,Ubisoft,E
Dodge Racing: Charger vs Challenger,DS,2009.0,Driving,Zoo Games  ,0.03,0.0,0.0,0.0,0.03,,,,,EM Studios,E
RACE On,PC,2009.0,Driving,bitComposer Games  ,0.0,0.03,0.0,0.0,0.03,73.0,14.0,7.5,24.0,SimBin,E
18 Wheels of Steel: Extreme Trucker,PC,2009.0,,ValuSoft  ,0.0,0.02,0.0,0.0,0.02,,,8.0,10.0,,
Indianapolis 500 Evolution,Xbox 360,2009.0,Driving,Destineer  ,0.02,0.0,0.0,0.0,0.02,,,5.3,4.0,Destineer,E
Dodge Racing: Charger vs Challenger,Wii,2009.0,Driving,Zoo Games  ,0.11,0.0,0.0,0.01,0.12,,,,,EM Studios,E
Monster Trucks Mayhem,Wii,2009.0,Driving,Zoo Games  ,0.38,0.0,0.0,0.02,0.4,,,6.3,4.0,Zoo Games,E
Need for Speed: Shift,PSP,2009.0,Driving,Electronic Arts  ,0.16,0.38,0.01,0.21,0.75,69.0,11.0,6.3,38.0,EA Bright Light,E
Need for Speed: Shift,Xbox 360,2009.0,Driving,Electronic Arts  ,0.73,0.96,0.01,0.22,1.91,83.0,75.0,6.5,150.0,Slightly Mad Studios,E
Need for Speed: Shift,PC,2009.0,Driving,Electronic Arts  ,0.0,0.05,0.0,0.01,0.06,83.0,22.0,5.9,495.0,Slightly Mad Studios,E
Need for Speed: Shift,PlayStation 3,2009.0,Driving,Electronic Arts  ,0.69,1.4,0.04,0.52,2.65,84.0,55.0,6.9,143.0,Slightly Mad Studios,E
DiRT 2,PlayStation 3,2009.0,Driving,Codemasters  ,0.27,0.53,0.0,0.19,0.99,87.0,63.0,8.2,110.0,Codemasters,T
DiRT 2,PSP,2009.0,Driving,Codemasters  ,0.09,0.15,0.0,0.08,0.32,55.0,13.0,6.3,15.0,"Codemasters, Sumo Digital",E10+
DiRT 2,Xbox 360,2009.0,Driving,Codemasters  ,0.32,0.39,0.0,0.09,0.8,87.0,65.0,8.2,123.0,Codemasters,T
DiRT 2,Wii,2009.0,Driving,Codemasters  ,0.1,0.23,0.0,0.04,0.37,51.0,10.0,5.4,23.0,Codemasters,E10+
DiRT 2,DS,2009.0,Driving,Codemasters  ,0.06,0.05,0.0,0.01,0.12,73.0,7.0,,,Firebrand Games,E
DiRT 2,PC,2009.0,Driving,Codemasters  ,0.0,0.04,0.0,0.01,0.05,89.0,22.0,8.2,431.0,Codemasters,T
Super Speed Machines,DS,2010.0,Driving,Majesco  ,0.02,0.0,0.0,0.0,0.02,,,,,Kemco,E
SuperCar Challenge,PlayStation 3,2009.0,Driving,System 3 Arcade Software  ,0.0,0.03,0.0,0.01,0.03,65.0,23.0,,,System 3,
Speed Zone,Wii,2009.0,Driving,Detn8 Games  ,0.01,0.05,0.0,0.01,0.07,37.0,14.0,3.8,11.0,Awesome Play Ltd.,E
ATV Quad Kings,Wii,2009.0,Driving,Zoo Digital Publishing  ,0.2,0.0,0.0,0.01,0.22,33.0,4.0,,,Beyond Reality,E
Build 'n Race,Wii,2009.0,Driving,Zoo Games  ,0.08,0.0,0.0,0.01,0.08,,,5.3,4.0,Icon Games,E
Superstars V8 Racing,Xbox 360,2009.0,Driving,Black Bean Games  ,0.0,0.01,0.0,0.0,0.01,62.0,16.0,,,Milestone S.r.l,E
Superstars V8 Racing,PlayStation 3,2009.0,Driving,Black Bean Games  ,0.0,0.03,0.0,0.01,0.04,66.0,29.0,5.8,14.0,Milestone S.r.l,E
Fuel,PC,2009.0,Driving,Codemasters  ,0.0,0.02,0.0,0.0,0.02,67.0,16.0,6.8,101.0,Asobo Studio,E
Hurry Up Hedgehog!,DS,2009.0,Miscellaneous,O-Games  ,0.02,0.0,0.0,0.0,0.02,50.0,8.0,,,Ivolgamus,E10+
MySims Racing,DS,2009.0,Driving,Electronic Arts  ,0.25,0.29,0.0,0.07,0.61,67.0,11.0,7.5,6.0,EA Games,E
MySims Racing,Wii,2009.0,Driving,Electronic Arts  ,0.19,0.23,0.0,0.05,0.47,68.0,22.0,6.1,7.0,EA Games,E
Fuel,PlayStation 3,2009.0,Driving,Codemasters  ,0.08,0.11,0.0,0.04,0.24,67.0,44.0,7.5,43.0,Asobo Studio,E
Fuel,Xbox 360,2009.0,Driving,Codemasters  ,0.09,0.18,0.0,0.04,0.31,66.0,45.0,6.9,48.0,Asobo Studio,E
Powerbike,DS,2009.0,Driving,Majesco  ,0.01,0.0,0.0,0.0,0.02,,,,,Tornado Studios,E
Kart Racer,Wii,2009.0,Driving,Nordic Games  ,0.03,0.01,0.0,0.0,0.05,,,,,"Nordic Games Publishing, Brain in a Jar",E
Truck Racer,Wii,2009.0,Racing,Nordic Games  ,0.0,0.01,0.0,0.0,0.02,,,,,"Nordic Games Publishing, Brain in a Jar",E
Yu-Gi-Oh! 5D's Wheelie Breakers,Wii,2009.0,Strategy,Konami  ,0.09,0.01,0.0,0.01,0.1,73.0,4.0,7.5,10.0,Konami,E
Vertigo,Wii,2009.0,Driving,Playlogic Game Factory  ,0.05,0.0,0.0,0.0,0.05,66.0,4.0,,,Icon Games,E
Short Track Racing: Trading Paint,PlayStation 2,2009.0,Driving,THQ  ,0.02,0.02,0.0,0.01,0.05,,,,,THQ,E
DT Carnage,PSP,2009.0,Simulation,Agetec  ,0.03,0.0,0.0,0.0,0.04,,,,,Axis Entertainment,E10+
Yamaha Supercross,DS,2009.0,Driving,DSI Games  ,0.1,0.0,0.0,0.01,0.11,,,,,Coyote Console,E
Pimp My Ride: Street Racing,DS,2009.0,Driving,Activision  ,0.03,0.0,0.0,0.0,0.03,,,,,Virtuos,E
SBK Superbike World Championship,PSP,2009.0,Driving,Conspiracy Entertainment  ,0.01,0.0,0.0,0.0,0.01,,,,,Milestone S.r.l,E10+
Super PickUps,Wii,2009.0,Driving,XS Games  ,0.01,0.0,0.0,0.0,0.01,,,,,Milestone S.r.l,E
TrackMania DS,DS,2009.0,Driving,Atlus  ,0.06,0.01,0.0,0.01,0.08,75.0,38.0,7.2,16.0,Firebrand Games,E
SBK Superbike World Championship,PlayStation 3,2009.0,Driving,Conspiracy Entertainment  ,0.12,0.11,0.0,0.02,0.25,59.0,7.0,6.1,8.0,Milestone S.r.l,E10+
